Checking PR-14331 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3877-sync-filter
Checking PR-14410 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3894-report-owner-pl-bo-sung-tai-queue
Checking PR-14450 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3982-bo-sung-bao-cao-do-dau-adsun-15
Checking PR-14048 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3782-bo-sung-tinh-nang-hien-thi-theo-luot
Checking PR-14225 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3889
Checking PR-14446 from smartlogtms/smartlog.stm.2.5 and branch bugfix/thp-order-eta
Checking PR-14441 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3944
Checking PR-14437 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3940-qdtrans
Checking PR-14394 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3915-rang-buoc-thau-tach-chuyen
Checking PR-14393 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3915-rang-buoc-thau-tach-chuyen
Checking PR-14364 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3891-edit-master-time
Checking PR-14414 from smartlogtms/smartlog.stm.2.5 and branch bugfix/auto-sync-maint-mo
Checking PR-14257 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3934-auto-province
Checking PR-14168 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3755
Checking PR-14369 from smartlogtms/smartlog.stm.2.5 and branch bugfix/excel-xe-thau-them-moi
Checking PR-14286 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3822-open-in-new-tab
Checking PR-14400 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3135-chan-tinh-phi-thang
Checking PR-13995 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3589-change-payment-method
Checking PR-14378 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3899-new-contract-date
Checking PR-14247 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3819-tick-all-hidden-grid-setting
Checking PR-13672 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3468-bo-sung-popup-filter
Checking PR-14148 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3750-romooc-gps-code
Checking PR-14271 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3893-bo-sung-phan-quyen
Checking PR-14108 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3878-mainetti
Checking PR-13680 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3578
Checking PR-13827 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3784
Checking PR-14208 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3886-filter-status-master
Checking PR-14098 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-920-new-entity
Checking PR-13681 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3615-fix-conflict
Checking PR-13733 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3712-bo-sung-ngay-loc-bao-cao
Checking PR-13965 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3667
Checking PR-13664 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3528-fin-refresh
Checking PR-13666 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3591
Checking PR-13661 from smartlogtms/smartlog.stm.2.5 and branch feature/update-apm-configuration

  34 pull requests were processed
Checking branch feature/TMS-554-dau-theo-chuyen from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-558 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-560 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-562-edit-phieu from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-563-tam-ung-hoan-ung from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-567 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-580-cong-thuc-hddx from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-584 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-586 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-600-kpi-brentag from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-603 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-632-hoa-don-english from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-633 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-699-bd-6-13 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-735 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-738-kpi5-kpi6 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-766-du-lieu-dau from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-768 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-796 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-800-excel-huy-ke-hoach from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-808 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-826 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-853-giam-sat-pvfcco from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-867-doi-etd-tao-chuyen from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-874 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-883 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-889 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-894-sap-kmgps from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-895-sap-receipt from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-901-stock-ton from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-908 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-914 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-920-new-entity from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-926-excel-huy-kh from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-931 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-932 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-933 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-953-bao-cao-doi-xe-so-4 from smartlogtms/smartlog.stm.2.5
Checking branch feature/TMS-959-phieu-xuat-kho from smartlogtms/smartlog.stm.2.5
Checking branch feature/abbott-default-config from smartlogtms/smartlog.stm.2.5
Checking branch feature/add-api-resource-manager from smartlogtms/smartlog.stm.2.5
Checking branch feature/add-api-tenant-info from smartlogtms/smartlog.stm.2.5
Checking branch feature/add-auth from smartlogtms/smartlog.stm.2.5
Checking branch feature/add-dialog-success from smartlogtms/smartlog.stm.2.5
Checking branch feature/add-domain-test from smartlogtms/smartlog.stm.2.5
Checking branch feature/add-secrets-appsettings from smartlogtms/smartlog.stm.2.5
Checking branch feature/add-secrets-appsettings-2 from smartlogtms/smartlog.stm.2.5
Checking branch feature/add-secrets-appsettings-stage from smartlogtms/smartlog.stm.2.5
Checking branch feature/add-swagger-ui from smartlogtms/smartlog.stm.2.5
Checking branch feature/add-unit-test from smartlogtms/smartlog.stm.2.5
Checking branch feature/agree-trip-conflict from smartlogtms/smartlog.stm.2.5
Checking branch feature/api from smartlogtms/smartlog.stm.2.5
Checking branch feature/api-gateway-add-logs from smartlogtms/smartlog.stm.2.5
Checking branch feature/api-gateway-ip-whitelist from smartlogtms/smartlog.stm.2.5
Checking branch feature/api-integration-order-sap from smartlogtms/smartlog.stm.2.5
Checking branch feature/api-pvfcco-sleep from smartlogtms/smartlog.stm.2.5
Checking branch feature/api-pvm-to-dms from smartlogtms/smartlog.stm.2.5
Checking branch feature/api-pvm-update-order from smartlogtms/smartlog.stm.2.5
Checking branch feature/api-shipto-v1 from smartlogtms/smartlog.stm.2.5
Checking branch feature/api-thp from smartlogtms/smartlog.stm.2.5
Checking branch feature/api-thp-integration-mapping from smartlogtms/smartlog.stm.2.5
Checking branch feature/api-vinhtuongmn-socode from smartlogtms/smartlog.stm.2.5
Checking branch feature/auth-func-act-check from smartlogtms/smartlog.stm.2.5
Checking branch feature/auth-update-location from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-approve from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-casper from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-cont-thp from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-cont-thp-km from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-plan-1mg-hide-cellphone-vendor from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-plan-asset-id-cherry-pick from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-plan-dif-vendor-route from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-plan-log-vehicle-group from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-plan-mainetti-pairCode from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-plan-ntf-or-output from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-plan-tender-wfl from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-plan-update-default-config-acc from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-plan-vinh-tuong-mn from smartlogtms/smartlog.stm.2.5
Checking branch feature/auto-planning-msg-loading from smartlogtms/smartlog.stm.2.5
Checking branch feature/background-queue-hosted-service from smartlogtms/smartlog.stm.2.5
Checking branch feature/background-queue-hosted-service-master from smartlogtms/smartlog.stm.2.5
Checking branch feature/batch-complete from smartlogtms/smartlog.stm.2.5
Checking branch feature/batch-update-coto-ton from smartlogtms/smartlog.stm.2.5
Checking branch feature/batch-update-gls-merge-trip from smartlogtms/smartlog.stm.2.5
Checking branch feature/batch-update-pod-trip from smartlogtms/smartlog.stm.2.5
Checking branch feature/batch-update-trip-local from smartlogtms/smartlog.stm.2.5
Checking branch feature/brenntag-schedule-fee-for-master-late from smartlogtms/smartlog.stm.2.5
Checking branch feature/brenntag-update-config from smartlogtms/smartlog.stm.2.5
Checking branch feature/cache-tenant-info from smartlogtms/smartlog.stm.2.5
Checking branch feature/change-auth-group-vehicle from smartlogtms/smartlog.stm.2.5
Checking branch feature/change-bg from smartlogtms/smartlog.stm.2.5
Checking branch feature/change-config-demo1 from smartlogtms/smartlog.stm.2.5
Checking branch feature/change-default-pass from smartlogtms/smartlog.stm.2.5
Checking branch feature/change-default-server from smartlogtms/smartlog.stm.2.5
Checking branch feature/change-gg-key from smartlogtms/smartlog.stm.2.5
Checking branch feature/change-msg from smartlogtms/smartlog.stm.2.5
Checking branch feature/change-net-standard-dto from smartlogtms/smartlog.stm.2.5
Checking branch feature/change-openst-url from smartlogtms/smartlog.stm.2.5
Checking branch feature/change-report-server from smartlogtms/smartlog.stm.2.5
Checking branch feature/check-conflict from smartlogtms/smartlog.stm.2.5
Checking branch feature/client-link-api from smartlogtms/smartlog.stm.2.5
Checking branch feature/config-asia-dragon from smartlogtms/smartlog.stm.2.5
Checking branch feature/config-fl-eta from smartlogtms/smartlog.stm.2.5
Checking branch feature/config-foodlog-auto-new from smartlogtms/smartlog.stm.2.5
Checking branch feature/config-json-custestglc2 from smartlogtms/smartlog.stm.2.5
Checking branch feature/config-pvfcco﻿ from smartlogtms/smartlog.stm.2.5
Checking branch feature/config-site-json from smartlogtms/smartlog.stm.2.5
Checking branch feature/config-user-mainetti from smartlogtms/smartlog.stm.2.5
Checking branch feature/config-vinhtuongmb from smartlogtms/smartlog.stm.2.5
Checking branch feature/config-vinhtuongmn from smartlogtms/smartlog.stm.2.5
Checking branch feature/confirm-cod-mobile-change-log from smartlogtms/smartlog.stm.2.5
Checking branch feature/conflict-ord-order-index from smartlogtms/smartlog.stm.2.5
Checking branch feature/conflict-resolve from smartlogtms/smartlog.stm.2.5
Checking branch feature/cont-limit-extend from smartlogtms/smartlog.stm.2.5
Checking branch feature/cont-station-text-change from smartlogtms/smartlog.stm.2.5
Checking branch feature/copy-dto from smartlogtms/smartlog.stm.2.5
Checking branch feature/coto-master-cusdriver2 from smartlogtms/smartlog.stm.2.5
Checking branch feature/create-update-user from smartlogtms/smartlog.stm.2.5
Checking branch feature/current-tenant from smartlogtms/smartlog.stm.2.5
Checking branch feature/custom-title-default from smartlogtms/smartlog.stm.2.5
Checking branch feature/custom-vnpost from smartlogtms/smartlog.stm.2.5
Checking branch feature/data-collect-max-debit from smartlogtms/smartlog.stm.2.5
Checking branch feature/data-collect-new-vendor from smartlogtms/smartlog.stm.2.5
Checking branch feature/default-parallel-load from smartlogtms/smartlog.stm.2.5
Checking branch feature/demo-tui-calendar from smartlogtms/smartlog.stm.2.5
Checking branch feature/deploy-report-with-arm from smartlogtms/smartlog.stm.2.5
Checking branch feature/dhl-config-prod from smartlogtms/smartlog.stm.2.5
Checking branch feature/disable-logging-body-internal from smartlogtms/smartlog.stm.2.5
Checking branch feature/driver-status-approved-enum from smartlogtms/smartlog.stm.2.5
Checking branch feature/dto-common-cod from smartlogtms/smartlog.stm.2.5
Checking branch feature/dto-conflict from smartlogtms/smartlog.stm.2.5
Checking branch feature/dtocommon from smartlogtms/smartlog.stm.2.5
Checking branch feature/enable-backend-authorization from smartlogtms/smartlog.stm.2.5
Checking branch feature/enhance_vnpost_report from smartlogtms/smartlog.stm.2.5
Checking branch feature/entity-update-sprint-7 from smartlogtms/smartlog.stm.2.5
Checking branch feature/excel-format-date from smartlogtms/smartlog.stm.2.5
Checking branch feature/excel-location-order-id from smartlogtms/smartlog.stm.2.5
Checking branch feature/excel-memory from smartlogtms/smartlog.stm.2.5
Checking branch feature/excel-performance from smartlogtms/smartlog.stm.2.5
Checking branch feature/excel-performance-check from smartlogtms/smartlog.stm.2.5
Checking branch feature/excel-performance-location from smartlogtms/smartlog.stm.2.5
Checking branch feature/export-history-login-with-authid from smartlogtms/smartlog.stm.2.5
Checking branch feature/extend-warning from smartlogtms/smartlog.stm.2.5
Checking branch feature/fcm-connect from smartlogtms/smartlog.stm.2.5
Checking branch feature/filter-request-with-date-range from smartlogtms/smartlog.stm.2.5
Checking branch feature/fin-fleet-driver-cont-station-end from smartlogtms/smartlog.stm.2.5
Checking branch feature/finance-services from smartlogtms/smartlog.stm.2.5
Checking branch feature/fix-bug-user-update from smartlogtms/smartlog.stm.2.5
Checking branch feature/fix-callback-error from smartlogtms/smartlog.stm.2.5
Checking branch feature/fix-conflict from smartlogtms/smartlog.stm.2.5
Checking branch feature/fix-conflict-1 from smartlogtms/smartlog.stm.2.5
Checking branch feature/fix-conflict-2 from smartlogtms/smartlog.stm.2.5
Checking branch feature/fix-conflict-dto-common from smartlogtms/smartlog.stm.2.5
Checking branch feature/fix-conflict-log-helper from smartlogtms/smartlog.stm.2.5
Checking branch feature/fix-conflict-toi-uu-report-di-pl-1-15 from smartlogtms/smartlog.stm.2.5
Checking branch feature/fix-multiple-containers-send-ef-date-change from smartlogtms/smartlog.stm.2.5
Checking branch feature/fix-redis-error from smartlogtms/smartlog.stm.2.5
Checking branch feature/fix-sgw-invoice from smartlogtms/smartlog.stm.2.5
Checking branch feature/fix-todo from smartlogtms/smartlog.stm.2.5
Checking branch feature/fl-config-vendor from smartlogtms/smartlog.stm.2.5
Checking branch feature/fm-upload-download-grid-setting from smartlogtms/smartlog.stm.2.5
Checking branch feature/foodlog-config from smartlogtms/smartlog.stm.2.5
Checking branch feature/foodlog-contract-payment from smartlogtms/smartlog.stm.2.5
Checking branch feature/foodlog-mon-button-hide from smartlogtms/smartlog.stm.2.5
Checking branch feature/foodlog-ton-cbm-bbgn from smartlogtms/smartlog.stm.2.5
Checking branch feature/function-base-authorization from smartlogtms/smartlog.stm.2.5
Checking branch feature/function-base-authorization-master from smartlogtms/smartlog.stm.2.5
Checking branch feature/function-base-authorize from smartlogtms/smartlog.stm.2.5
Checking branch feature/gateway-validate-body-length from smartlogtms/smartlog.stm.2.5
Checking branch feature/gls-add-column-report-cost-trouble from smartlogtms/smartlog.stm.2.5
Checking branch feature/gls-change-date from smartlogtms/smartlog.stm.2.5
Checking branch feature/gls-warning from smartlogtms/smartlog.stm.2.5
Checking branch feature/helper-dito-remove from smartlogtms/smartlog.stm.2.5
Checking branch feature/hoang-an-reset-ton-log from smartlogtms/smartlog.stm.2.5
Checking branch feature/hoangan-batch-update-unlogged from smartlogtms/smartlog.stm.2.5
Checking branch feature/hoangan-local-stock-hub from smartlogtms/smartlog.stm.2.5
Checking branch feature/hotfix-1mg from smartlogtms/smartlog.stm.2.5
Checking branch feature/ignore-integration-request-authorize-function-based from smartlogtms/smartlog.stm.2.5
Checking branch feature/import-cont-local-same-stock from smartlogtms/smartlog.stm.2.5
Checking branch feature/improve-build-multi-platform from smartlogtms/smartlog.stm.2.5
Checking branch feature/integrate-get-tenant from smartlogtms/smartlog.stm.2.5
Checking branch feature/invoice-cotocont from smartlogtms/smartlog.stm.2.5
Checking branch feature/json-config-custestabbott from smartlogtms/smartlog.stm.2.5
Checking branch feature/json-config-qdtrans from smartlogtms/smartlog.stm.2.5
Checking branch feature/json-setting from smartlogtms/smartlog.stm.2.5
Checking branch feature/location-miss-info from smartlogtms/smartlog.stm.2.5
Checking branch feature/log-cancel-delivery from smartlogtms/smartlog.stm.2.5
Checking branch feature/log-cont-reset-ton from smartlogtms/smartlog.stm.2.5
Checking branch feature/log-coto-cont-id from smartlogtms/smartlog.stm.2.5
Checking branch feature/log-grid-setting-local-storage from smartlogtms/smartlog.stm.2.5
Checking branch feature/log-group-complete from smartlogtms/smartlog.stm.2.5
Checking branch feature/log-group-complete2 from smartlogtms/smartlog.stm.2.5
Checking branch feature/log-master-complete from smartlogtms/smartlog.stm.2.5
Checking branch feature/log-mobile-qr from smartlogtms/smartlog.stm.2.5
Checking branch feature/log-mon-del-group from smartlogtms/smartlog.stm.2.5
Checking branch feature/logging-fixing from smartlogtms/smartlog.stm.2.5
Checking branch feature/logio-favicon from smartlogtms/smartlog.stm.2.5
Checking branch feature/logout from smartlogtms/smartlog.stm.2.5
Checking branch feature/mainetti-send-vendor from smartlogtms/smartlog.stm.2.5
Checking branch feature/mainetti-update-config from smartlogtms/smartlog.stm.2.5
Checking branch feature/master-cont-thaco-ops from smartlogtms/smartlog.stm.2.5
Checking branch feature/master-fe from smartlogtms/smartlog.stm.2.5
Checking branch feature/max-location-suggestion from smartlogtms/smartlog.stm.2.5
Checking branch feature/merry-xmas-bg from smartlogtms/smartlog.stm.2.5
Checking branch feature/migrate-code-sprint7 from smartlogtms/smartlog.stm.2.5
Checking branch feature/migrate-ops-mon-refactor from smartlogtms/smartlog.stm.2.5
Checking branch feature/migration-code-sprint7-ver3 from smartlogtms/smartlog.stm.2.5
Checking branch feature/migration-sprint6-client-web from smartlogtms/smartlog.stm.2.5
Checking branch feature/migrations-sprint-11 from smartlogtms/smartlog.stm.2.5
Checking branch feature/mobile-api-services from smartlogtms/smartlog.stm.2.5
Checking branch feature/mobile-upload-multi-pod from smartlogtms/smartlog.stm.2.5
Checking branch feature/model-state-validation from smartlogtms/smartlog.stm.2.5
Checking branch feature/mon-cont from smartlogtms/smartlog.stm.2.5
Checking branch feature/mon-controller from smartlogtms/smartlog.stm.2.5
Checking branch feature/mon-excel-cont-auth-service from smartlogtms/smartlog.stm.2.5
Checking branch feature/mon-excel-cont-service-order from smartlogtms/smartlog.stm.2.5
Checking branch feature/mon-excel-fee from smartlogtms/smartlog.stm.2.5
Checking branch feature/mon-retry-queue-complete from smartlogtms/smartlog.stm.2.5
Checking branch feature/mon-timesheet-cat-vehicle from smartlogtms/smartlog.stm.2.5
Checking branch feature/monitoring from smartlogtms/smartlog.stm.2.5
Checking branch feature/move-code-trigger-workflow from smartlogtms/smartlog.stm.2.5
Checking branch feature/move-code-ver-2 from smartlogtms/smartlog.stm.2.5
Checking branch feature/move-code-ver-2-front-end from smartlogtms/smartlog.stm.2.5
Checking branch feature/move-code-ver-2-helper-bl from smartlogtms/smartlog.stm.2.5
Checking branch feature/move-code-ver-2-report-services from smartlogtms/smartlog.stm.2.5
Checking branch feature/move-fe from smartlogtms/smartlog.stm.2.5
Checking branch feature/move-helper-to-di from smartlogtms/smartlog.stm.2.5
Checking branch feature/multi-day-auto-plan from smartlogtms/smartlog.stm.2.5
Checking branch feature/multiple-update from smartlogtms/smartlog.stm.2.5
Checking branch feature/multiple-upload-file from smartlogtms/smartlog.stm.2.5
Checking branch feature/new-bg from smartlogtms/smartlog.stm.2.5
Checking branch feature/new-cod-status from smartlogtms/smartlog.stm.2.5
Checking branch feature/new-year-bg from smartlogtms/smartlog.stm.2.5
Checking branch feature/nodes-prod-reduce-to-5 from smartlogtms/smartlog.stm.2.5
Checking branch feature/open-xml from smartlogtms/smartlog.stm.2.5
Checking branch feature/operation-public-api from smartlogtms/smartlog.stm.2.5
Checking branch feature/ops-contaner-id from smartlogtms/smartlog.stm.2.5
Checking branch feature/ops-di-order-sort-by-group from smartlogtms/smartlog.stm.2.5
Checking branch feature/ops-excel from smartlogtms/smartlog.stm.2.5
Checking branch feature/ops-excel-co from smartlogtms/smartlog.stm.2.5
Checking branch feature/ops-vendor-bo-sung-cot from smartlogtms/smartlog.stm.2.5
Checking branch feature/opt-cont-approve from smartlogtms/smartlog.stm.2.5
Checking branch feature/opt-cont-domain from smartlogtms/smartlog.stm.2.5
Checking branch feature/optimize-ops-cont from smartlogtms/smartlog.stm.2.5
Checking branch feature/ord-cont-to-vendor from smartlogtms/smartlog.stm.2.5
Checking branch feature/ord-excel-monitor from smartlogtms/smartlog.stm.2.5
Checking branch feature/ord-product-return from smartlogtms/smartlog.stm.2.5
Checking branch feature/order-cellphone2 from smartlogtms/smartlog.stm.2.5
Checking branch feature/order-conflict from smartlogtms/smartlog.stm.2.5
Checking branch feature/order-excel-bo-sung-column from smartlogtms/smartlog.stm.2.5
Checking branch feature/order-upload-file from smartlogtms/smartlog.stm.2.5
Checking branch feature/order_service from smartlogtms/smartlog.stm.2.5
Checking branch feature/parse-output-or-ntf from smartlogtms/smartlog.stm.2.5
Checking branch feature/performance-test from smartlogtms/smartlog.stm.2.5
Checking branch feature/permission-check-level1 from smartlogtms/smartlog.stm.2.5
Checking branch feature/pod-cont-log from smartlogtms/smartlog.stm.2.5
Checking branch feature/public-api-controller from smartlogtms/smartlog.stm.2.5
Checking branch feature/pvfcco-json from smartlogtms/smartlog.stm.2.5
Checking branch feature/pvm-chinh-sua-uom from smartlogtms/smartlog.stm.2.5
Checking branch feature/pvm-json-config-site from smartlogtms/smartlog.stm.2.5
Checking branch feature/pvm-mon-view1-config from smartlogtms/smartlog.stm.2.5
Checking branch feature/pvm-tichhop from smartlogtms/smartlog.stm.2.5
Checking branch feature/qdtrans-config-json from smartlogtms/smartlog.stm.2.5
Checking branch feature/qdtrans-ops-cont from smartlogtms/smartlog.stm.2.5
Checking branch feature/qdtrans-report-owner-3-fix-filter from smartlogtms/smartlog.stm.2.5
Checking branch feature/queue-centralized from smartlogtms/smartlog.stm.2.5
Checking branch feature/reason-unapprove-special-trip from smartlogtms/smartlog.stm.2.5
Checking branch feature/redis-auto-order-index-increment from smartlogtms/smartlog.stm.2.5
Checking branch feature/refactor-helper-co from smartlogtms/smartlog.stm.2.5
Checking branch feature/regen-location from smartlogtms/smartlog.stm.2.5
Checking branch feature/release-sprint-14-24-07-2022 from smartlogtms/smartlog.stm.2.5
Checking branch feature/remove-cast-object from smartlogtms/smartlog.stm.2.5
Checking branch feature/remove-unused-code from smartlogtms/smartlog.stm.2.5
Checking branch feature/rental-tracking-excel from smartlogtms/smartlog.stm.2.5
Checking branch feature/rep-fleet-3-driver-date-start-date-end from smartlogtms/smartlog.stm.2.5
Checking branch feature/replace-foreach-tolist-2 from smartlogtms/smartlog.stm.2.5
Checking branch feature/replace-todo-1 from smartlogtms/smartlog.stm.2.5
Checking branch feature/report-24-bd10-by-OPSLocation from smartlogtms/smartlog.stm.2.5
Checking branch feature/report-bo-sung-truong from smartlogtms/smartlog.stm.2.5
Checking branch feature/report-dict from smartlogtms/smartlog.stm.2.5
Checking branch feature/report-page from smartlogtms/smartlog.stm.2.5
Checking branch feature/report-pl-multiple-routes from smartlogtms/smartlog.stm.2.5
Checking branch feature/report-services from smartlogtms/smartlog.stm.2.5
Checking branch feature/report_pl_5 from smartlogtms/smartlog.stm.2.5
Checking branch feature/reporting-services-print from smartlogtms/smartlog.stm.2.5
Checking branch feature/reporting-services-update-url from smartlogtms/smartlog.stm.2.5
Checking branch feature/reset-dev-31-08 from smartlogtms/smartlog.stm.2.5
Checking branch feature/resize-bg from smartlogtms/smartlog.stm.2.5
Checking branch feature/resolve-conflict from smartlogtms/smartlog.stm.2.5
Checking branch feature/resolve-ops-dto-conflict from smartlogtms/smartlog.stm.2.5
Checking branch feature/retry=publish-to-queue from smartlogtms/smartlog.stm.2.5
Checking branch feature/sabeco-build-front-end-cmd from smartlogtms/smartlog.stm.2.5
Checking branch feature/sabeco-fix-filter-autotender from smartlogtms/smartlog.stm.2.5
Checking branch feature/sabeco-prevmaster-log from smartlogtms/smartlog.stm.2.5
Checking branch feature/sabeco-refresh-token from smartlogtms/smartlog.stm.2.5
Checking branch feature/sabeco-tbgh-tracking from smartlogtms/smartlog.stm.2.5
Checking branch feature/sagawa-setting-site from smartlogtms/smartlog.stm.2.5
Checking branch feature/save-group-sys-log from smartlogtms/smartlog.stm.2.5
Checking branch feature/send-vendor-log from smartlogtms/smartlog.stm.2.5
Checking branch feature/service-ops-mon-cont from smartlogtms/smartlog.stm.2.5
Checking branch feature/setting-json-thp from smartlogtms/smartlog.stm.2.5
Checking branch feature/setting-site from smartlogtms/smartlog.stm.2.5
Checking branch feature/setting-site-boyte from smartlogtms/smartlog.stm.2.5
Checking branch feature/setting-site-hafele from smartlogtms/smartlog.stm.2.5
Checking branch feature/sgw-recheck-data-cont-complete from smartlogtms/smartlog.stm.2.5
Checking branch feature/socket-api from smartlogtms/smartlog.stm.2.5
Checking branch feature/socket-core from smartlogtms/smartlog.stm.2.5
Checking branch feature/socket-pubsub-domain-filter from smartlogtms/smartlog.stm.2.5
Checking branch feature/split-bundles from smartlogtms/smartlog.stm.2.5
Checking branch feature/split-project-api from smartlogtms/smartlog.stm.2.5
Checking branch feature/sprint-9-entities-updates from smartlogtms/smartlog.stm.2.5
Checking branch feature/start-trip-vinhtuongmn from smartlogtms/smartlog.stm.2.5
Checking branch feature/suggest-cost-vendor from smartlogtms/smartlog.stm.2.5
Checking branch feature/suggest-hidden from smartlogtms/smartlog.stm.2.5
Checking branch feature/super-vrp-new-api from smartlogtms/smartlog.stm.2.5
Checking branch feature/sys-user-grid-setting-del from smartlogtms/smartlog.stm.2.5
Checking branch feature/sys-user-update-send-log-to-slack from smartlogtms/smartlog.stm.2.5
Checking branch feature/tach-file-report-pl from smartlogtms/smartlog.stm.2.5
Checking branch feature/tenant-service from smartlogtms/smartlog.stm.2.5
Checking branch feature/test-RemoveDuplicateMatrixGoogle from smartlogtms/smartlog.stm.2.5
Checking branch feature/test-service-cod from smartlogtms/smartlog.stm.2.5
Checking branch feature/thaco-add-cont-ops-location from smartlogtms/smartlog.stm.2.5
Checking branch feature/thaco-add-cont-stock from smartlogtms/smartlog.stm.2.5
Checking branch feature/thaco-add-stock-laden from smartlogtms/smartlog.stm.2.5
Checking branch feature/thaco-case-cont-ops from smartlogtms/smartlog.stm.2.5
Checking branch feature/thaco-change-rule-gen-location from smartlogtms/smartlog.stm.2.5
Checking branch feature/thaco-change-stock-from from smartlogtms/smartlog.stm.2.5
Checking branch feature/thaco-config from smartlogtms/smartlog.stm.2.5
Checking branch feature/thaco-cont-multi-product from smartlogtms/smartlog.stm.2.5
Checking branch feature/thaco-cont-stock-added from smartlogtms/smartlog.stm.2.5
